oferta_id;oferta_tomador_sexo;oferta_tom_cond;oferta_propietario_tom;oferta_propietario_cond;oferta_veh_tara;oferta_veh_categoria;oferta_veh_puertos;antiguedad_permiso;antiguedad_permiso_riesgo;edad_segundo_conductor_riesgo;cliente_extranjero;car_ranking;d_uso_particular;d_uso_alquiler;d_tipo_ciclomotor;d_tipo_furgoneta;d_tipo_camion;d_tipo_autocar;d_tipo_remolque;d_tipo_agricola;d_tipo_industrial;d_tipo_triciclo;vehiculo_heavy;oferta_sim_cia_actual;oferta_sim_siniestro_5_anio_culpa;oferta_sim_anios_asegurado;oferta_sim_antiguedad_cia_actual;oferta_sim_siniestro_1_anio_culpa;oferta_bonus_simulacion_perc;oferta_veh_valor_unitary;cliente_edad_18_30;cliente_edad_30_65;cliente_edad_65;antiguedad_vehiculo;oferta_adicional_riesgo;oferta_veh_marca;oferta_veh_modelo;oferta_veh_version;oferta_veh_accesorio;oferta_veh_uso;oferta_veh_tipo;oferta_veh_grupo_tarifa;oferta_veh_plazas;oferta_veh_potencia;oferta_veh_cilindrada;cliente_region_AFRICAARABE;cliente_region_AFRICASUBSHARIANA;cliente_region_AMERICADELSUR;cliente_region_ASIAORIENTAL;cliente_region_EUROPACENTRAL;cliente_region_EUROPADELNORTE;cliente_region_EUROPADELSUR;cliente_region_EUROPAOCCIDENTAL;cliente_region_EUROPAORIENTAL;cliente_region_MARCARIBE;cliente_region_OCEANIA;cliente_region_nan;d_sin_cia;cp_risk_relabel;intm_risk_relabel;customer_risk_relabel;veh_risk_relabel;target;risk_cia
4887;1;0;0;1;0;1;0;16;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;31525;0;1;0;2;0;0044;57;113;1500.0;110;150;18;7;130.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;1;1;0
11658;0;1;1;1;0;1;0;14;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;62;0;10;10;0;10.0;31457;0;1;0;2;0;0041;260;47;1500.0;110;120;17;5;109.0;1461;0;0;0;0;0;0;0;0;1;0;0;0;0;8.0;0;4;1;1;0
5097;0;1;1;1;0;1;0;6;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;11745;1;0;0;10;0;44;6;168;1500.0;110;100;16;5;80.0;1240;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;4;9;1;0
14442;1;1;1;0;0;1;0;22;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0.0;25125;0;1;0;1;0;72;25;127;1500.0;110;100;18;5;136.0;1582;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;3;1;0
150;1;1;1;1;0;1;0;21;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;25900;0;1;0;1;0;49;128;61;1500.0;110;100;18;5;132.0;1197;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;3;1;0
1038;0;0;0;1;0;1;0;11;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;54;0;56;46;0;0.0;25820;1;0;0;1;0;23;57;94;1500.0;110;120;18;5;120.0;1499;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;4;3;1;0
7245;1;1;1;1;0;1;0;6;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19670;0;1;0;14;0;0023;40;30;0.0;110;100;17;5;115.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
8170;1;1;1;1;0;1;0;22;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;36610;0;1;0;1;0;0054;30;347;1500.0;110;100;19;5;300.0;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;7;1;0
3523;1;1;1;1;0;1;0;32;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;34970;0;1;0;11;0;64;5;407;1500.0;110;100;18;5;140.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
11990;0;1;1;0;0;1;0;11;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;54;0;10;10;0;10.0;22580;0;1;0;19;0;46;13;36;1500.0;110;100;17;5;110.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
12455;0;1;0;0;0;1;0;27;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;22100;0;1;0;19;0;0064;13;2;1500.0;110;100;16;4;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
2341;1;1;1;1;0;1;0;3;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22105;0;1;0;19;0;0064;38;6;1500.0;110;100;17;5;110.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
13439;0;1;1;1;0;1;0;25;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;22935;0;1;0;19;0;64;5;111;1500.0;110;100;18;5;150.0;2327;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;3;9;1;0
3532;1;0;1;1;0;1;0;11;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;48;0;20;20;0;35.0;19220;0;1;0;15;0;23;40;46;1500.0;110;100;17;5;100.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;1;0
2092;0;0;1;0;0;1;0;38;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19690;0;0;1;15;0;0046;324;35;1500.0;110;100;16;7;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;2;9;1;0
2861;1;0;0;0;0;1;0;20;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;19790;0;0;1;15;0;0046;324;18;1500.0;110;100;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
11101;0;0;0;1;0;1;0;20;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;29142;0;1;0;2;0;64;26;32;1500.0;210;310;17;7;102.0;2461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;4;1;1;0
4425;1;1;1;1;0;1;0;42;0;0;1;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19713;0;0;1;20;0;0023;8;49;1500.0;110;100;18;5;130.0;1988;0;0;0;0;0;1;0;0;0;0;0;0;0;7.0;5;6;9;1;0
14124;1;0;1;1;0;1;0;37;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;28;0;30;30;0;50.0;19244;0;1;0;20;0;46;13;4;1500.0;110;100;17;5;112.0;1761;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;5;9;1;0
11530;1;0;1;0;0;1;0;30;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;15128;0;1;0;21;0;0044;37;43;1500.0;210;300;15;2;75.0;2283;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
12962;1;1;1;1;0;1;0;33;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;34395;0;1;0;12;1;0057;7;27;1500.0;110;150;18;7;165.0;2696;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
11972;1;1;1;1;0;1;0;43;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;101;0;20;20;0;35.0;34500;0;0;1;12;0;0013;1;292;0.0;110;100;18;5;163.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
14049;1;1;1;1;0;1;0;20;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;16353;0;1;0;2;0;0064;6;449;1653.0;110;100;16;5;90.0;1197;0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;5;6;1;1;0
6811;1;1;1;1;0;1;0;9;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;16680;1;0;0;2;0;0054;14;845;1500.0;110;100;16;5;90.0;1197;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;1;1;0
6849;1;1;1;1;0;1;0;39;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;31610;0;1;0;13;0;0008;15;204;1500.0;110;100;18;5;140.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;9;1;0
3273;1;1;1;1;0;1;0;5;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;31610;1;0;0;13;0;8;15;204;1500.0;110;100;18;5;140.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
5085;1;1;1;0;0;1;0;32;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;20;0;10;10;0;10.0;23439;0;1;0;18;0;8;16;15;1500.0;110;100;17;5;110.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;1;0
2626;1;1;1;1;0;1;0;16;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;30175;0;1;0;5;0;0045;39;188;1500.0;110;100;18;5;130.0;1956;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
11174;1;1;1;1;0;1;0;16;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;30700;0;1;0;11;0;0042;64;5;1500.0;110;150;18;5;140.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;0;9;1;0
6125;1;1;1;1;0;1;0;31;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;13590;0;0;1;0;0;0072;23;49;1500.0;110;100;16;5;84.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
12979;0;1;1;1;0;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;10374;1;0;0;22;0;0017;17;14;1500.0;110;100;15;5;75.0;1360;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
2595;0;1;1;1;0;1;0;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;10093;0;1;0;22;0;0046;2;70;1500.0;110;100;15;5;75.0;1360;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
36;0;1;1;1;0;1;0;27;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20960;0;1;0;17;1;0064;3;328;1500.0;110;100;17;5;110.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
13035;1;1;1;1;0;1;0;11;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;13823;0;1;0;19;0;0049;42;11;1500.0;210;200;15;5;65.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;6;6;9;1;0
2724;1;0;0;0;0;1;0;44;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22316;0;0;1;13;0;0064;27;373;1500.0;210;310;15;9;68.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;5;9;1;0
9851;1;1;1;1;0;1;0;21;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18450;0;1;0;11;0;17;46;44;1500.0;110;100;17;5;110.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
12085;1;1;1;1;0;1;0;36;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18450;0;1;0;11;0;0045;6;432;1500.0;110;100;18;5;125.0;1686;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
12744;0;1;1;1;0;1;0;28;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18396;0;1;0;11;1;64;67;12;1500.0;110;100;16;5;85.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
7056;1;1;1;1;0;1;0;11;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;18009;0;1;0;11;0;0054;30;50;1500.0;110;100;17;5;105.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;9;1;0
14049;1;1;1;1;0;1;0;20;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;31200;0;1;0;16;0;0013;1;254;1500.0;110;100;18;5;150.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
1792;1;1;1;1;0;1;0;23;0;0;1;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20000;0;1;0;0;0;0061;7;160;1500.0;110;150;16;6;76.0;2956;0;0;0;0;0;1;0;0;0;0;0;0;0;7.0;6;6;9;1;0
5870;1;1;1;0;0;1;0;5;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;31;0;10;10;0;10.0;19793;0;1;0;0;0;45;2;204;0.0;110;100;17;5;100.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;0;4;9;1;0
10575;1;1;1;1;0;1;0;18;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;35.0;18235;0;1;0;14;0;0380;3;855;1500.0;210;300;17;3;96.0;2286;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;0;9;1;0
14755;1;1;1;1;0;3;0;7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;6999;1;0;0;10;0;0315;197;7;200.0;710;240;41;2;78.0;600;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
3702;1;1;1;1;0;1;0;19;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;8384;0;1;0;17;0;0049;15;111;1500.0;110;100;15;5;60.0;1149;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
8730;1;0;0;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;8842;0;1;0;17;0;0054;14;184;1500.0;110;100;15;5;60.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;5;6;9;1;0
8390;1;1;1;1;0;1;0;1;1;0;0;5;1;0;1;0;0;0;0;0;0;0;0;63;0;10;10;0;10.0;19035;1;0;0;19;0;54;21;79;0.0;110;100;17;5;110.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
11483;1;1;1;1;0;1;0;15;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19713;0;1;0;19;0;0023;8;49;0.0;110;100;18;5;130.0;1988;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
3939;1;1;1;1;0;1;0;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;13625;1;0;0;18;0;0054;30;2;1500.0;110;100;17;5;100.0;1595;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
6557;1;1;1;1;0;1;0;10;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;15970;0;1;0;13;0;45;5;22;1500.0;210;200;15;5;70.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
11804;1;1;1;1;0;3;0;17;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;4;0;30;30;0;50.0;1299;0;1;0;4;0;1736;2;1;0.0;710;240;31;2;10.0;124;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
14361;0;1;1;1;0;1;0;18;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14800;0;1;0;15;0;27;24;1;1500.0;110;120;16;5;82.0;1493;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
14216;0;1;1;0;0;1;0;25;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;30;30;0;50.0;14821;0;1;0;15;0;54;14;283;0.0;110;100;17;5;100.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;3;9;1;0
8782;1;1;1;1;0;1;0;43;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14555;0;1;0;15;1;0023;54;1;1500.0;110;100;16;5;80.0;1388;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
7790;0;1;0;0;0;1;0;5;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18900;0;1;0;10;0;0046;351;16;1500.0;110;100;18;5;120.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
6111;1;1;1;1;0;1;0;26;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;13415;0;1;0;19;0;0046;5;137;1500.0;110;100;15;5;70.0;1868;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;9;1;0
13248;1;1;0;0;0;1;0;39;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;15070;0;1;0;3;1;0054;14;641;1500.0;110;100;15;5;70.0;1198;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
8502;0;1;1;1;0;1;0;13;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;15150;0;1;0;3;0;0022;27;64;1500.0;110;100;15;4;69.0;1242;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
5853;0;0;0;1;0;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;15718;1;0;0;3;0;0027;33;164;1500.0;110;100;17;5;100.0;1368;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
3456;0;0;0;0;0;1;0;18;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;33800;0;1;0;0;0;0045;54;14;1500.0;110;100;18;5;136.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;4;0;1;0
6955;0;1;1;1;0;1;0;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;23;0;30;30;0;50.0;14550;0;1;0;16;0;0061;5;120;0.0;110;100;17;5;97.0;1398;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;3;9;1;0
12750;1;0;1;1;0;1;0;15;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;20;20;0;35.0;14897;0;1;0;16;0;0045;2;177;1500.0;110;100;16;5;84.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
12145;1;0;1;0;0;1;0;41;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14710;0;1;0;16;0;0046;309;39;1500.0;110;100;15;5;70.0;1398;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;5;9;1;0
114;1;1;0;0;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;13428;0;1;0;11;0;0045;6;427;1500.0;110;100;16;5;90.0;1364;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
3334;1;0;1;0;0;1;0;20;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;16137;0;1;0;16;0;0049;24;54;1500.0;110;120;15;5;65.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
6674;1;1;1;1;0;1;0;13;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22980;0;1;0;15;0;23;8;104;1500.0;110;100;18;5;130.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;0;9;1;0
5701;1;1;1;1;0;1;0;32;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;17270;0;1;0;15;1;0064;3;423;1500.0;110;100;17;5;105.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
6082;1;1;1;1;0;1;0;31;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;33060;0;1;0;10;0;27;20;20;1500.0;110;150;18;5;155.0;2188;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
824;1;1;1;1;0;1;0;20;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20225;0;1;0;10;0;0064;3;525;1500.0;110;100;17;5;105.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
9841;1;1;1;1;0;3;0;16;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;7490;0;1;0;3;0;0446;14;1;200.0;710;240;33;2;20.0;443;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;9;1;0
10185;1;1;1;1;0;3;0;21;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;3099;0;1;0;2;0;0277;59;1;0.0;710;240;31;2;15.0;125;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
11924;1;1;1;1;0;1;0;5;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;29000;0;1;0;13;0;0013;94;41;1500.0;110;100;18;4;143.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;0;6;9;1;0
9778;1;1;1;1;0;1;0;1;1;0;0;5;1;0;1;0;0;0;0;0;0;0;0;140;0;10;10;0;10.0;17793;0;1;0;14;0;17;24;63;1500.0;110;120;17;5;117.0;1749;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;4;9;1;0
514;1;1;1;1;0;1;0;26;0;1;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;25200;0;1;0;15;1;0027;4;19;1500.0;110;100;18;5;172.0;2656;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
5079;1;1;1;1;0;1;0;27;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;63;0;30;30;0;50.0;47279;0;1;0;11;0;0041;212;83;1500.0;110;120;18;8;204.0;2987;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;9;1;0
390;1;1;1;1;0;1;0;21;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;101;0;30;30;0;50.0;27100;0;1;0;7;0;0023;8;369;1500.0;110;100;17;5;115.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
12161;0;1;1;1;0;1;0;25;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;27250;0;1;0;7;0;0046;371;38;1500.0;110;100;17;5;112.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;3;9;1;0
4197;1;1;1;1;0;1;0;10;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;17964;0;1;0;20;0;0064;3;211;1500.0;110;100;16;5;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;4;9;1;0
14426;0;1;1;1;0;1;0;48;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;17129;0;0;1;20;0;0026;2;31;1500.0;110;100;17;5;114.0;1493;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;2;9;1;0
5296;1;1;1;1;0;1;0;25;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;28;0;30;30;0;50.0;20044;0;1;0;19;0;0064;5;23;1500.0;110;100;16;5;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;7;9;1;0
6729;1;1;1;1;0;1;0;49;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20900;0;0;1;6;0;0054;30;139;1500.0;110;100;18;5;125.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;5;9;1;0
13270;1;1;1;1;0;3;0;31;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2018;0;1;0;0;1;243;5;2;0.0;710;280;90;2;3.0;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
9483;1;1;1;1;0;3;0;28;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2359;0;1;0;0;0;0253;127;33;0.0;710;280;90;2;8.5;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
14259;1;1;1;1;0;3;0;26;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2380;0;1;0;0;0;0303;64;1;0.0;710;280;90;2;2.2;50;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;7;9;1;0
2227;1;1;1;1;0;3;0;51;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2440;0;0;1;0;1;0303;64;3;0.0;710;280;90;2;2.2;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
9185;1;1;1;1;0;3;0;13;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2090;0;1;0;0;0;1537;6;1;0.0;710;240;31;2;8.0;125;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
14113;1;1;1;1;0;3;0;40;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2990;0;1;0;0;0;0889;3;1;0.0;710;240;32;2;17.0;257;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;5;9;1;0
12508;0;0;0;1;0;3;0;4;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2799;1;0;0;0;0;315;281;1;0.0;710;240;34;2;12.0;125;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
4448;1;0;0;1;0;3;0;27;0;1;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;2720;0;1;0;0;1;0298;40;14;0.0;710;280;90;2;4.0;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
11876;0;1;1;1;0;1;0;32;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;29;0;10;10;0;10.0;17705;0;1;0;2;0;0027;45;54;1500.0;110;120;16;5;90.0;1396;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;7;1;1;0
14312;0;1;1;1;0;1;0;38;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;17300;0;1;0;2;0;0017;36;139;1500.0;110;100;15;5;75.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;2;1;1;0
7443;1;1;1;0;0;1;0;13;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;4;0;30;30;0;50.0;21590;0;1;0;3;0;0046;303;174;0.0;210;300;17;3;100.0;2178;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;7;9;1;0
