oferta_id;oferta_poliza;oferta_tomador_sexo;oferta_tom_cond;oferta_propietario_tom;oferta_propietario_cond;oferta_veh_valor;oferta_veh_tara;oferta_veh_categoria;oferta_veh_puertos;oferta_poliza.1;cliente_edad;antiguedad_permiso;antiguedad_permiso_range;antiguedad_permiso_riesgo;edad_segundo_conductor_riesgo;REGION;cliente_extranjero;car_ranking;d_uso_particular;d_uso_alquiler;d_tipo_ciclomotor;d_tipo_furgoneta;d_tipo_camion;d_tipo_autocar;d_tipo_remolque;d_tipo_agricola;d_tipo_industrial;d_tipo_triciclo;vehiculo_heavy;oferta_sim_siniestro_5_anio_culpa;oferta_sim_anios_asegurado;oferta_sim_antiguedad_cia_actual;oferta_sim_siniestro_1_anio_culpa;oferta_nivel_sinco;oferta_nivel_sinco_perc;oferta_bonus_simulacion;oferta_bonus_simulacion_perc;veh_uso;veh_tipo;oferta_veh_valor_unitary;cliente_edad_18_30;cliente_edad_30_65;cliente_edad_65;antiguedad_vehiculo;oferta_sim_bonus_rc;oferta_sim_bonus_danio;oferta_adicional_riesgo;oferta_veh_marca;oferta_veh_modelo;oferta_veh_version;oferta_veh_accesorio;oferta_veh_uso;oferta_veh_tipo;oferta_veh_grupo_tarifa;oferta_veh_plazas;oferta_veh_potencia;oferta_veh_tara.1;oferta_veh_cilindrada;cliente_region_AMERICADELSUR;cliente_region_EUROPACENTRAL;cliente_region_EUROPADELNORTE;cliente_region_EUROPADELSUR;cliente_region_EUROPAOCCIDENTAL;cliente_region_EUROPAORIENTAL;cliente_region_OCEANIA;cliente_region_nan;cia_anterior_000;cia_anterior_001;cia_anterior_002;cia_anterior_004;cia_anterior_005;cia_anterior_006;cia_anterior_007;cia_anterior_008;cia_anterior_011;cia_anterior_012;cia_anterior_013;cia_anterior_015;cia_anterior_016;cia_anterior_017;cia_anterior_018;cia_anterior_019;cia_anterior_020;cia_anterior_023;cia_anterior_024;cia_anterior_025;cia_anterior_028;cia_anterior_029;cia_anterior_031;cia_anterior_033;cia_anterior_035;cia_anterior_036;cia_anterior_039;cia_anterior_040;cia_anterior_041;cia_anterior_042;cia_anterior_045;cia_anterior_047;cia_anterior_048;cia_anterior_049;cia_anterior_054;cia_anterior_055;cia_anterior_056;cia_anterior_057;cia_anterior_058;cia_anterior_061;cia_anterior_062;cia_anterior_063;cia_anterior_064;cia_anterior_065;cia_anterior_075;cia_anterior_079;cia_anterior_082;cia_anterior_083;cia_anterior_085;cia_anterior_089;cia_anterior_091;cia_anterior_092;cia_anterior_094;cia_anterior_095;cia_anterior_099;cia_anterior_101;cia_anterior_102;cia_anterior_105;cia_anterior_110;cia_anterior_114;cia_anterior_119;cia_anterior_122;cia_anterior_134;cia_anterior_135;cia_anterior_136;cia_anterior_137;cia_anterior_138;cia_anterior_139;cia_anterior_140;cia_anterior_141;cia_anterior_142;cia_anterior_143;cia_anterior_146;cia_anterior_147;cia_anterior_148;cia_anterior_?;cia_anterior_nan;cia_risk_relabel;cp_risk_relabel;intm_risk_relabel;customer_risk_relabel;weight;veh_risk_relabel;target
88000500136064;0;1;0;1;1;(44000, 45000];0;1;0;0;(83, 88];59;[31-inf];0;0;EUROPADELSUR;0;1;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;11;10.0;11;10.0;PARTICULAR;CICLOMOTOR;44100;0;0;1;13;11;11;0;13;2;160;1500.0;110;100;19;5;218.0;0;2497;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;4.0;8.0;0.6619217081850535;9.0;0
88000500143797;0;1;0;0;1;(22000, 23000];0;1;0;0;(18, 23];1;[0-5];1;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;4;45.0;11;10.0;PARTICULAR;CICLOMOTOR;22275;1;0;0;0;11;11;0;45;2;586;1500.0;110;100;17;5;110.0;0;1598;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;3.0;2.0;1.0;0.7466666666666667;9.0;0
88000500206107;0;1;1;1;1;(22000, 23000];0;1;0;0;(58, 63];44;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;2;55.00000000000001;2;55.00000000000001;PARTICULAR;CICLOMOTOR;22063;0;1;0;22;2;2;0;44;12;19;0.0;110;150;18;5;125.0;0;2663;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;5.0;0.0;6.0;1.1068702290076335;9.0;0
88000500240494;0;1;1;1;0;(31000, 32000];0;1;0;0;(53, 58];35;[31-inf];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;1;60.0;6;35.0;PARTICULAR;CICLOMOTOR;31543;0;1;0;3;6;6;0;64;5;603;1500.0;110;100;18;5;150.0;0;1968;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;5.0;6.0;0.9035916824196598;9.0;0
88000500319926;0;1;1;1;0;(25000, 26000];0;1;0;0;(38, 43];22;[21-30];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;1;60.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;25165;0;1;0;20;2;2;0;64;3;216;1500.0;110;100;18;5;150.0;0;1781;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;7.0;5.0;4.0;1.224137931034483;9.0;0
88000500327515;0;1;1;1;0;(44000, 45000];0;1;0;0;(48, 53];31;[31-inf];0;0;EUROPADELSUR;0;1;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;1;60.0;6;35.0;PARTICULAR;CICLOMOTOR;44100;0;1;0;6;6;6;0;13;92;23;1500.0;110;150;18;5;184.0;0;1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;6.0;5.0;6.0;1.0454545454545454;9.0;0
88000500394051;0;0;1;1;1;(24000, 25000];0;1;0;0;(48, 53];28;[21-30];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;1;60.0;11;10.0;PARTICULAR;CICLOMOTOR;24350;0;1;0;1;11;11;0;17;46;228;1500.0;110;100;18;5;120.0;0;1560;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;3.0;3.0;7.0;0.4470239995356801;8.0;0
88000500398383;0;0;1;1;1;(15000, 16000];0;1;0;0;(43, 48];4;[0-5];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;11;10.0;3;50.0;PARTICULAR;CICLOMOTOR;15990;0;1;0;12;11;11;0;22;48;24;0.0;110;200;17;5;105.0;0;1910;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;6.0;2.0;0.9599037690457097;9.0;0
88000500400049;0;1;1;1;0;(29000, 30000];0;1;0;0;(38, 43];14;[11-20];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;2;55.00000000000001;3;50.0;PARTICULAR;CICLOMOTOR;29010;0;1;0;17;3;3;0;8;15;73;1500.0;110;100;18;5;130.0;0;1896;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;5.0;4.0;4.0;1.0344827586206895;9.0;0
88000500433347;0;0;1;1;1;(14000, 15000];0;1;0;0;(53, 58];37;[31-inf];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;3;50.0;3;50.0;PARTICULAR;CICLOMOTOR;14700;0;1;0;0;3;3;0;72;12;64;1500.0;110;100;16;5;84.0;0;1248;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;7.0;4.0;8.0;0.012660517272562849;1.0;0
88000500458484;0;1;1;0;0;(10000, 11000];0;1;0;0;(33, 38];11;[11-20];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;3;50.0;6;35.0;PARTICULAR;CICLOMOTOR;10445;0;1;0;13;6;6;0;15;54;3;0.0;110;100;16;5;83.0;0;1399;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;5.0;4.0;1.0;0.2028257456828886;9.0;0
88000500469549;0;0;1;1;1;(31000, 32000];0;1;0;0;(43, 48];17;[11-20];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;2;55.00000000000001;2;55.00000000000001;PARTICULAR;CICLOMOTOR;31200;0;1;0;15;2;2;0;13;1;254;1500.0;110;100;18;5;150.0;0;1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;9.0;4.0;4.0;0.9973821989528797;9.0;0
88000500527643;0;1;1;1;1;(10000, 11000];0;1;0;0;(43, 48];22;[21-30];0;1;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;4;45.0;3;50.0;PARTICULAR;CICLOMOTOR;10800;0;1;0;16;3;3;1;54;12;1;1500.0;110;100;15;5;60.0;0;1389;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;5.0;1.0;6.0;0.9604247104247102;9.0;0
88000500593017;0;0;0;0;1;(10000, 11000];0;3;0;0;(28, 33];2;[0-5];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;6;35.0;6;35.0;PARTICULAR;CICLOMOTOR;10999;1;0;0;12;6;6;0;315;110;5;0.0;710;240;41;2;127.0;0;599;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;0.0;2.0;1.2976190476190474;9.0;0
88000500604442;0;1;1;1;1;(21000, 22000];0;1;0;0;(33, 38];17;[11-20];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;1;60.0;11;10.0;PARTICULAR;CICLOMOTOR;21090;0;1;0;11;11;11;0;23;40;97;1500.0;110;100;17;5;115.0;0;1753;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;5.0;3.0;1.0;0.9704142011834318;9.0;0
88000500615620;0;1;1;1;1;(23000, 24000];0;1;0;0;(68, 73];53;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;CICLOMOTOR;23270;0;0;1;16;3;3;0;64;38;9;1500.0;110;100;17;5;110.0;0;1896;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;6.0;4.0;8.0;0.9200761179828734;9.0;0
88000500615968;0;1;1;1;1;(8000, 9000];0;3;0;0;(38, 43];1;[0-5];1;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;6;35.0;6;35.0;PARTICULAR;CICLOMOTOR;8800;0;1;0;1;6;6;0;13;118;1;200.0;710;240;42;2;75.0;0;798;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;4.0;5.0;2.0;0.8706896551724136;9.0;0
88000500650700;0;1;0;1;1;(25000, 26000];0;1;0;0;(33, 38];17;[11-20];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;CICLOMOTOR;25429;0;1;0;4;3;3;0;8;16;463;2673.0;110;100;17;5;105.0;0;1598;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;5.0;5.0;1.0;0.6828828828828828;9.0;0
88000500662515;0;1;1;0;0;(16000, 17000];0;1;0;0;(58, 63];39;[31-inf];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;24;-80.0;11;10.0;PARTICULAR;CICLOMOTOR;16828;0;1;0;23;24;24;0;61;5;15;1500.0;110;100;17;5;114.0;0;1587;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;7.0;4.0;6.0;0.8174273858921163;9.0;0
88000500683222;0;1;1;1;1;(18000, 19000];0;1;0;0;(68, 73];28;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;11;10.0;3;50.0;PARTICULAR;CICLOMOTOR;18589;0;0;1;19;11;11;0;45;22;5;0.0;110;120;16;7;82.0;0;1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;6.0;4.0;8.0;1.1122565864833907;9.0;0
88000500690953;0;0;1;1;0;(7000, 8000];0;3;0;0;(43, 48];20;[11-20];0;0;EUROPADELSUR;0;8;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;CICLOMOTOR;7699;0;1;0;9;3;3;0;315;197;5;0.0;710;240;41;2;98.0;0;600;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;7.0;2.0;4.0;0.7058823529411763;9.0;0
88000500695705;0;0;1;1;0;(14000, 15000];0;1;0;0;(43, 48];25;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;CICLOMOTOR;14821;0;1;0;15;3;3;0;54;14;283;0.0;110;100;17;5;100.0;0;1390;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;7.0;2.0;4.0;0.2987846824122908;9.0;0
88000500748215;0;1;1;1;0;(24000, 25000];0;1;0;0;(23, 28];3;[0-5];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;6;35.0;3;50.0;PARTICULAR;CICLOMOTOR;24900;1;0;0;10;6;6;0;49;24;712;1500.0;110;100;17;4;105.0;0;1461;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;2.0;4.0;0.7051724137931036;9.0;0
88000500758107;0;1;1;1;1;(22000, 23000];0;1;0;0;(53, 58];38;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;4;45.0;3;50.0;PARTICULAR;CICLOMOTOR;22170;0;1;0;11;3;3;0;45;33;1;1500.0;110;100;18;5;120.0;0;1910;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;3.0;4.0;6.0;1.112510495382032;9.0;0
88000500759006;0;0;1;1;1;(12000, 13000];0;1;0;0;(43, 48];15;[11-20];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;1;60.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;12356;0;1;0;12;2;2;0;54;14;422;1500.0;110;100;15;5;75.0;0;1390;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;4.0;4.0;0.20717018563128808;9.0;0
88000500783741;0;1;1;1;0;(20000, 21000];0;1;0;0;(53, 58];38;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;24;-80.0;6;35.0;PARTICULAR;CICLOMOTOR;20680;0;1;0;4;24;24;0;49;24;818;1500.0;110;100;16;5;95.0;0;1461;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;3.0;0.0;6.0;0.2832777159807193;9.0;0
88000500806112;0;1;1;1;1;(16000, 17000];0;1;0;0;(53, 58];29;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;1;0;0;0;0;0;0;0;0;10;10;0;11;10.0;11;10.0;PARTICULAR;FURGONETA;16010;0;1;0;6;11;11;0;46;353;29;1500.0;210;200;15;2;75.0;0;1248;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;7.0;6.0;6.0;1.1503759398496238;9.0;0
88000500844006;0;0;1;1;1;(14000, 15000];0;1;0;0;(43, 48];23;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;3;50.0;3;50.0;PARTICULAR;CICLOMOTOR;14550;0;1;0;14;3;3;0;46;309;102;1500.0;110;100;16;5;90.0;0;1360;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;6.0;4.0;4.0;0.4500718390804598;9.0;0
88000500865068;0;1;1;1;1;(28000, 29000];0;1;0;0;(38, 43];21;[21-30];0;0;EUROPADELSUR;0;7;1;0;1;1;0;0;0;0;0;0;0;0;30;30;0;24;-80.0;3;50.0;PARTICULAR;FURGONETA;28885;0;1;0;4;24;24;0;22;34;122;1500.0;210;310;18;9;128.0;0;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;4.0;4.0;2.6399999999999997;9.0;0
88000500867734;0;0;1;1;0;(38000, 39000];0;1;0;0;(58, 63];43;[31-inf];0;0;EUROPADELSUR;0;1;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;4;45.0;6;35.0;PARTICULAR;CICLOMOTOR;38300;0;1;0;17;6;6;0;8;15;76;1500.0;110;100;18;5;180.0;0;2496;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;5.0;8.0;1.2239999999999998;9.0;0
88000500870035;0;1;1;1;1;(11000, 12000];0;1;0;0;(38, 43];21;[21-30];0;0;EUROPADELSUR;0;3;1;0;1;1;0;0;0;0;0;0;0;0;30;30;0;24;-80.0;3;50.0;PARTICULAR;FURGONETA;11281;0;1;0;18;24;24;0;17;4;29;1500.0;210;200;15;2;60.0;0;1769;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;4.0;4.0;0.6436781609195403;9.0;0
88000500886056;0;0;1;1;0;(21000, 22000];0;1;0;0;(58, 63];41;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;1;60.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;21320;0;1;0;2;2;2;0;22;93;8;1500.0;110;150;17;5;110.0;0;1598;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;6.0;4.0;8.0;0.5325480471171731;9.0;0
88000500911623;0;0;1;0;0;(16000, 17000];0;1;0;0;(38, 43];24;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;1;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;FURGONETA;16401;0;1;0;16;3;3;0;17;19;100;1500.0;210;200;15;5;71.0;0;1868;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;3.0;3.0;4.0;0.670886075949367;9.0;0
